Random Values=100Normal Distribution Parameters
s=200,l=50000,u=1000000
	Array	Vector
t91	 4944	 1376965
t92	 4807	 1294973
t93	 5219	 1363299
t94	 6318	 1216209
t95	 3296	 1157771
t96	 4944	 1303145
t97	 4533	 1212913
t98	 4807	 1244569
t99	 4669	 1289479
61 49542

t0	 4532	 1140191
t1	 3571	 1183591
t2	 4463	 1288518
t3	 4738	 1148569
t4	 4189	 1185582
t5	 4807	 1167110
t6	 5974	 1118424
t7	 5013	 1092328
t8	 5012	 1137720
t9	 4807	 1234818
t10	 4532	 1235642
t11	 4807	 1130166
t12	 5150	 1284260
t13	 5219	 1164020
t14	 4601	 1124741
t15	 4807	 1193754
t16	 4052	 1092741
t17	 3914	 1094045
t18	 4875	 1235780
t19	 4738	 1169926
t20	 5081	 1115402
t21	 4532	 1350664
t22	 5699	 1187436
t23	 4326	 1131058
t24	 4532	 1081341
t25	 5287	 1203093
t26	 4738	 1089856
t27	 4532	 1094526
t28	 5151	 1216415
t29	 4944	 1086835
t30	 4532	 1139092
t31	 4670	 1268810
t32	 4669	 1082372
t33	 4807	 1116981
t34	 4120	 1128243
t35	 4876	 1098028
t36	 4807	 1090063
t37	 4738	 1099676
t38	 4395	 1346612
t39	 5082	 1308569
t40	 4738	 1271281
t41	 5287	 1270664
t42	 3982	 1066990
t43	 4807	 1169650
t44	 5975	 1236672
t45	 4532	 1224518
t46	 5013	 1108877
t47	 4670	 1189408
t48	 4135	 1080799
t49	 4480	 1079420
t50	 4342	 1256344
t51	 4610	 1100027
t52	 4747	 1121560
t53	 3577	 1125068
t54	 4197	 1168903
t55	 6814	 1147466
t56	 6745	 1122758
t57	 4129	 1239619
t58	 4885	 1070620
t59	 4679	 1081767
t60	 4541	 1324961
t61	 4817	 1233735
t62	 4955	 1137811
t63	 4198	 1188244
t64	 4885	 1075589
t65	 4885	 1080681
t66	 4680	 1273835
t67	 4748	 1067821
t68	 4817	 1117366
t69	 5161	 1081514
t70	 4748	 1218794
t71	 5024	 1204963
t72	 4542	 1200077
t73	 4541	 1174135
t74	 3991	 1111585
t75	 6193	 1164846
t76	 5092	 1174135
t77	 4679	 1071467
t78	 4473	 1195880
t79	 9496	 1380914
t80	 5161	 1147505
t81	 5024	 1145235
t82	 4885	 1244530
t83	 6124	 1092455
t84	 4404	 1185214
t85	 6468	 1260700
t86	 4473	 1116195
t87	 3991	 1182186
t88	 6125	 1166291
t89	 3715	 1211294
t90	 5505	 1164226
t91	 4748	 1192439
t92	 4886	 1253338
t93	 5298	 1103465
t94	 4198	 1098442
t95	 4129	 1207302
t96	 4541	 1090872
t97	 4679	 1151358
t98	 4885	 1251962
t99	 4611	 1117434
62 10856

t0	 4267	 180975
t1	 2133	 178635
t2	 2202	 178360
t3	 2064	 178291
t4	 2064	 178085
t5	 2133	 178292
t6	 2202	 179186
t7	 2271	 178635
t8	 2065	 178498
t9	 2133	 218615
t10	 2752	 339242
t11	 3991	 237745
t12	 2546	 231552
t13	 2408	 247722
t14	 3165	 234029
t15	 3372	 233754
t16	 2339	 253778
t17	 3372	 248410
t18	 2409	 225909
t19	 2546	 237882
t20	 2546	 258870
t21	 3509	 259421
t22	 3027	 236506
t23	 3097	 229212
t24	 2959	 243731
t25	 4816	 261828
t26	 2409	 231276
t27	 3234	 237675
t28	 2340	 231827
t29	 2340	 244832
t30	 2202	 232653
t31	 2821	 233065
t32	 2271	 232790
t33	 2271	 237263
t34	 2271	 232240
t35	 2477	 232377
t36	 2408	 228799
t37	 2890	 252539
t38	 2684	 226046
t39	 2546	 381011
t40	 2959	 239397
t41	 2340	 242011
t42	 3165	 228937
t43	 2271	 232927
t44	 3234	 232928
t45	 3441	 251645
t46	 3027	 266921
t47	 4266	 234855
t48	 2546	 231827
t49	 2683	 245865
t50	 2408	 231001
t51	 2202	 229281
t52	 2339	 232515
t53	 2340	 347431
t54	 2684	 239465
t55	 2959	 244282
t56	 2271	 250612
t57	 2271	 249030
t58	 2683	 226460
t59	 2408	 228179
t60	 2614	 238226
t61	 2271	 240979
t62	 2822	 235543
t63	 2202	 233066
t64	 2890	 232102
t65	 3028	 247240
t66	 3165	 237607
t67	 2546	 289973
t68	 3165	 233547
t69	 2270	 250750
t70	 2753	 232034
t71	 2202	 222813
t72	 2202	 267678
t73	 3784	 251989
t74	 3234	 229556
t75	 2270	 233341
t76	 2271	 226322
t77	 2477	 244832
t78	 2546	 243525
t79	 2821	 225221
t80	 2546	 234304
t81	 2890	 262379
t82	 3854	 237539
t83	 2890	 238846
t84	 2959	 224464
t85	 2683	 247928
t86	 2615	 254535
t87	 2478	 310341
t88	 3441	 236644
t89	 2477	 253915
t90	 2271	 230382
t91	 2202	 225496
t92	 2270	 262448
t93	 3028	 245658
t94	 2821	 229969
t95	 2614	 294376
t96	 3923	 228318
t97	 2684	 248823
t98	 2821	 238364
t99	 3165	 228868
63 99116

t0	 26561	 3181994
t1	 43695	 3125775
t2	 41493	 3184746
t3	 34682	 3294638
t4	 33993	 3097080
t5	 33305	 3284936
t6	 29934	 3179654
t7	 39361	 3048912
t8	 29727	 3281633
t9	 31791	 3364551
t10	 32823	 3315488
t11	 32066	 3046090
t12	 35920	 3416022
t13	 39773	 3128665
t14	 35507	 3161832
t15	 34681	 3075474
t16	 34474	 3190733
t17	 33443	 3065565
t18	 36677	 3223005
t19	 49338	 3051733
t20	 29451	 3050976
t21	 34406	 3048843
t22	 32479	 3126118
t23	 34475	 3005285
t24	 57733	 2927803
t25	 33924	 3064532
t26	 34474	 3090886
t27	 30071	 3103686
t28	 39636	 2998954
t29	 34957	 3089648
t30	 39085	 3087790
t31	 45553	 3230781
t32	 42938	 3138849
t33	 33029	 3049119
t34	 46104	 3045677
t35	 31791	 3071069
t36	 34750	 3230918
t37	 33786	 3196650
t38	 29451	 3059990
t39	 44314	 3178691
t40	 30139	 3158529
t41	 35645	 3183852
t42	 32135	 3183989
t43	 32479	 3076918
t44	 33168	 2954846
t45	 33993	 3183370
t46	 49958	 3253489
t47	 31998	 3002051
t48	 33856	 3131348
t49	 32548	 3372946
t50	 41218	 3229818
t51	 31998	 3235874
t52	 32273	 3025791
t53	 35507	 3161487
t54	 32272	 3119375
t55	 33649	 3059164
t56	 34337	 3018222
t57	 35025	 3052146
t58	 35301	 3236561
t59	 33787	 3029025
t60	 39223	 2951405
t61	 35300	 3200642
t62	 34750	 3451186
t63	 35507	 3347623
t64	 31929	 3280670
t65	 40530	 3218257
t66	 30002	 3040104
t67	 41768	 3247021
t68	 30278	 3081391
t69	 35300	 3358840
t70	 43007	 3401434
t71	 39016	 3089166
t72	 30346	 2927115
t73	 34475	 3363795
t74	 31998	 3183851
t75	 54637	 3368335
t76	 35645	 3431781
t77	 31791	 3086345
t78	 30552	 2945143
t79	 31378	 3048017
t80	 34199	 3210620
t81	 34475	 3056619
t82	 31654	 3110430
t83	 28488	 2981683
t84	 30070	 2978930
t85	 34268	 3145111
t86	 34887	 3133343
t87	 33305	 2997441
t88	 31997	 2954433
t89	 32617	 3180067
t90	 31310	 3110705
t91	 33373	 3076162
t92	 39498	 3189494
t93	 28832	 3332416
t94	 32754	 3255003
t95	 32616	 3087515
t96	 33993	 3194999
t97	 55806	 3162107
t98	 35163	 3143115
t99	 29452	 3066046
64 94026

t0	 29451	 2985948
t1	 35163	 3024070
t2	 44521	 3039897
t3	 30965	 2982095
t4	 35300	 3086208
t5	 54017	 3031778
t6	 34199	 3103617
t7	 34337	 3193141
t8	 35369	 3344871
t9	 30552	 3133894
t10	 55738	 3161901
t11	 34887	 3003565
t12	 34613	 3142909
t13	 33855	 3126875
t14	 33099	 3517038
t15	 42594	 3746044
t16	 51472	 3558669
t17	 72734	 4120173
t18	 39085	 3388361
t19	 49682	 3286312
t20	 35644	 3206559
t21	 42319	 3112975
t22	 35300	 3250805
t23	 34818	 3295258
t24	 30209	 3137610
t25	 42113	 3049255
t26	 55393	 3304547
t27	 30415	 3169470
t28	 31447	 3211238
t29	 32960	 3275371
t30	 41150	 3164516
t31	 30208	 3277642
t32	 44658	 3045265
t33	 30827	 3049531
t34	 33649	 3206009
t35	 48443	 3025584
t36	 39292	 3108090
t37	 30140	 3321888
t38	 44109	 3229887
t39	 32479	 3209174
t40	 37159	 3137748
t41	 40668	 3034186
t42	 31034	 3168300
t43	 31447	 3163001
t44	 29314	 3023176
t45	 32273	 2982164
t46	 31172	 2986499
t47	 44246	 3069693
t48	 30828	 3150272
t49	 30140	 3306612
t50	 31516	 3007281
t51	 29727	 2917137
t52	 41356	 3080221
t53	 33098	 3095704
t54	 32892	 3133000
t55	 29864	 3199540
t56	 29039	 3234153
t57	 115122	 3233396
t58	 41838	 3368748
t59	 32548	 3388360
t60	 32204	 3191558
t61	 42457	 3107333
t62	 31241	 3105956
t63	 33993	 3083593
t64	 37984	 3188256
t65	 30070	 3077331
t66	 32342	 3343357
t67	 30070	 3171947
t68	 30897	 3060816
t69	 36126	 3164997
t70	 32548	 3186466
t71	 31309	 3315006
t72	 41769	 3180480
t73	 29658	 3071069
t74	 32961	 2928629
t75	 35989	 3072583
t76	 30896	 3174768
t77	 31103	 3103617
t78	 30621	 2959594
t79	 33993	 2982371
t80	 39154	 3060472
t81	 31172	 3062468
t82	 30346	 3052627
t83	 29864	 2935716
t84	 32617	 3115039
t85	 31447	 3376662
t86	 42319	 3233121
t87	 30483	 3161075
t88	 39154	 3356019
t89	 33099	 3064532
t90	 30552	 3095704
t91	 43764	 3194036
t92	 30002	 3066389
t93	 31723	 3002601
t94	 29795	 3235873
t95	 48719	 3116279
t96	 31722	 3100383
t97	 33443	 3296427
t98	 33649	 3106163
t99	 32204	 2908467
65 44231

t0	 41287	 1508216
t1	 5367	 1163607
t2	 6399	 1194503
t3	 4611	 1036099
t4	 3853	 1022129
t5	 3028	 1127963
t6	 4472	 1106493
t7	 4267	 1015387
t8	 4748	 1073945
t9	 4473	 1243772
t10	 5918	 1131403
t11	 4336	 1115576
t12	 4817	 1187691
t13	 4679	 1107938
t14	 4129	 1129889
t15	 3785	 1129338
t16	 4542	 1102227
t17	 4610	 1018277
t18	 4679	 1038920
t19	 4748	 1200834
t20	 4748	 1004583
t21	 4680	 1031351
t22	 5092	 1022061
t23	 4472	 1156864
t24	 4748	 1012634
t25	 5023	 1015799
t26	 4954	 1134431
t27	 4541	 1073395
t28	 3922	 1019790
t29	 3303	 1066376
t30	 4610	 1141862
t31	 4059	 1019928
t32	 3165	 1021786
t33	 3853	 1146404
t34	 4059	 1025158
t35	 3509	 1018139
t36	 4404	 1051237
t37	 4679	 1123008
t38	 4817	 1027429
t39	 4817	 1034998
t40	 4817	 1194848
t41	 4060	 1086745
t42	 4541	 1032795
t43	 4472	 1161887
t44	 5023	 1111998
t45	 4404	 1129064
t46	 4541	 1153560
t47	 4817	 1203173
t48	 4611	 1121425
t49	 6125	 1073050
t50	 4472	 1224918
t51	 5643	 1122389
t52	 4335	 1072500
t53	 4472	 1072500
t54	 6882	 1036443
t55	 4404	 1173998
t56	 4541	 1134087
t57	 4611	 1206890
t58	 4679	 1145991
t59	 5161	 1114338
t60	 4817	 1191338
t61	 3578	 1027016
t62	 4404	 1085988
t63	 4198	 1188311
t64	 5299	 1035410
t65	 3716	 1041534
t66	 4817	 1157620
t67	 5781	 1245286
t68	 5918	 1146335
t69	 4817	 1027635
t70	 4335	 1216316
t71	 4267	 1024126
t72	 4748	 1055916
t73	 4266	 1233933
t74	 4404	 1076629
t75	 6124	 1113099
t76	 6950	 1185558
t77	 5849	 1231249
t78	 4955	 1049586
t79	 8051	 1091492
t80	 4129	 1268132
t81	 4542	 1082822
t82	 4748	 1051031
t83	 4748	 1198219
t84	 6055	 1187760
t85	 4679	 1184250
t86	 5299	 1234483
t87	 4198	 1147574
t88	 3784	 1054196
t89	 6331	 1180535
t90	 4748	 1274256
t91	 4542	 1116953
t92	 4886	 1033415
t93	 4679	 1188241
t94	 3992	 1029837
t95	 4197	 1084887
t96	 4335	 1155280
t97	 4404	 1028460
t98	 3991	 1041259
t99	 4541	 1059357
66 26404

t0	 4817	 654469
t1	 2959	 548223
t2	 2477	 478311
t3	 2133	 504528
t4	 3027	 520286
t5	 2684	 588547
t6	 3853	 632999
t7	 3647	 527924
t8	 2615	 573821
t9	 2959	 622403
t10	 3647	 524828
t11	 2546	 541205
t12	 2684	 540104
t13	 2890	 650890
t14	 2752	 536662
t15	 2409	 545264
t16	 2614	 535011
t17	 3509	 553591
t18	 3579	 576023
t19	 3922	 675319
t20	 4198	 541480
t21	 2478	 552283
t22	 2684	 531364
t23	 2821	 533498
t24	 2752	 622127
t25	 3096	 653092
t26	 4610	 775784
t27	 2959	 777573
t28	 2890	 728441
t29	 3716	 667267
t30	 3991	 569624
t31	 2340	 626325
t32	 2821	 540585
t33	 2477	 526135
t34	 2339	 530401
t35	 2752	 547673
t36	 2890	 547328
t37	 3509	 694035
t38	 4197	 544164
t39	 2822	 578844
t40	 2959	 528681
t41	 2959	 548636
t42	 2890	 535562
t43	 3303	 527098
t44	 3922	 674493
t45	 2890	 575954
t46	 2615	 518359
t47	 2408	 527442
t48	 2477	 534873
t49	 3303	 528819
t50	 3372	 680204
t51	 4473	 525653
t52	 2890	 600383
t53	 4266	 548017
t54	 2271	 562398
t55	 2821	 633137
t56	 2615	 525516
t57	 2615	 673942
t58	 2890	 519048
t59	 2202	 535149
t60	 2752	 536319
t61	 2615	 551802
t62	 3509	 582354
t63	 2615	 652542
t64	 3854	 516501
t65	 2271	 526066
t66	 2821	 532191
t67	 2684	 616966
t68	 5436	 585313
t69	 3716	 532259
t70	 3097	 619788
t71	 2890	 656877
t72	 2890	 792574
t73	 3096	 581666
t74	 3096	 527787
t75	 2890	 529575
t76	 3578	 644766
t77	 4335	 594190
t78	 2546	 528474
t79	 2271	 575197
t80	 2821	 551388
t81	 2409	 537420
t82	 2546	 705321
t83	 2409	 644767
t84	 4335	 583593
t85	 2821	 517671
t86	 2821	 587653
t87	 2890	 682269
t88	 4197	 674011
t89	 4266	 602447
t90	 3923	 589855
t91	 3992	 642564
t92	 3991	 576781
t93	 2684	 578088
t94	 5574	 544645
t95	 3096	 594534
t96	 5574	 575886
t97	 3922	 536939
t98	 3303	 523038
t99	 3716	 588960
67 68850

t0	 11148	 2630468
t1	 28626	 2470893
t2	 29658	 2369258
t3	 32135	 2589318
t4	 27181	 2783986
t5	 26286	 2623723
t6	 44728	 2536815
t7	 28006	 2599846
t8	 34406	 2376552
t9	 34887	 2488371
t10	 34200	 2470204
t11	 32204	 2356115
t12	 33511	 2511285
t13	 33099	 2530484
t14	 28488	 2355427
t15	 51609	 2435111
t16	 33511	 2482178
t17	 25598	 2388250
t18	 32823	 2416944
t19	 32066	 2376208
t20	 33373	 2459745
t21	 33718	 2657028
t22	 24841	 2301547
t23	 35300	 2384259
t24	 31241	 2361413
t25	 29796	 2262875
t26	 51953	 2468357
t27	 28884	 2707487
t28	 24265	 2470452
t29	 38604	 2425241
t30	 42533	 2707196
t31	 45360	 2524368
t32	 25920	 2394770
t33	 31849	 2354168
t34	 36192	 2465844
t35	 31159	 2692437
t36	 24334	 2322181
t37	 34882	 2460812
t38	 34330	 2481217
t39	 30538	 2439510
t40	 32469	 2496796
t41	 32400	 2672308
t42	 28126	 2389256
t43	 32400	 2548705
t44	 31504	 2980245
t45	 25713	 2392910
t46	 42051	 2513340
t47	 33228	 2542984
t48	 32400	 2325283
t49	 34675	 2516857
t50	 50875	 2854299
t51	 29436	 2430480
t52	 34123	 2536573
t53	 27712	 2443578
t54	 28539	 2267859
t55	 33572	 2564699
t56	 24679	 2458123
t57	 24748	 2322112
t58	 31642	 2546500
t59	 28815	 2324663
t60	 35984	 2353340
t61	 33503	 2445025
t62	 30677	 2283922
t63	 33503	 2480251
t64	 33916	 2846716
t65	 24610	 2256278
t66	 33158	 2641562
t67	 35709	 2641010
t68	 29022	 2503758
t69	 33296	 2597925
t70	 26127	 2559390
t71	 30539	 2452608
t72	 29022	 2488524
t73	 32538	 2590411
t74	 27161	 2518373
t75	 27643	 2454607
t76	 33641	 2644802
t77	 25920	 2430480
t78	 36812	 2781433
t79	 39363	 2495348
t80	 28333	 2593996
t81	 31711	 2820106
t82	 37363	 2502932
t83	 29091	 2388980
t84	 35020	 2643009
t85	 25989	 2555943
t86	 31435	 2384224
t87	 32056	 2438752
t88	 28471	 2513478
t89	 27023	 2491626
t90	 28401	 2495555
t91	 26472	 2537951
t92	 24266	 2536227
t93	 30814	 2643630
t94	 31573	 2516099
t95	 25437	 2321560
t96	 31297	 2544156
t97	 28333	 2448610
t98	 34606	 2348928
t99	 33985	 2635427
68 32744

t0	 4412	 1023425
t1	 3792	 691981
t2	 3377	 717349
t3	 6274	 795315
t4	 4136	 793730
t5	 4274	 776979
t6	 3447	 798417
t7	 3792	 794006
t8	 3309	 747060
t9	 6066	 793179
t10	 4687	 763053
t11	 4894	 707491
t12	 2758	 924226
t13	 3447	 749748
t14	 2895	 719693
t15	 3171	 765053
t16	 4963	 927121
t17	 3791	 704044
t18	 2826	 719900
t19	 3792	 705492
t20	 4067	 730723
t21	 4619	 838676
t22	 5929	 756849
t23	 3171	 770498
t24	 4274	 801934
t25	 3653	 749266
t26	 4481	 868181
t27	 3516	 792145
t28	 4343	 741270
t29	 3102	 740649
t30	 2757	 730584
t31	 5652	 820201
t32	 4895	 720037
t33	 3033	 768844
t34	 4205	 720106
t35	 3309	 702735
t36	 3240	 840537
t37	 3791	 709491
t38	 3171	 730516
t39	 3240	 712937
t40	 3033	 723277
t41	 4550	 835023
t42	 3930	 720589
t43	 3240	 706388
t44	 3653	 732239
t45	 5515	 889482
t46	 4343	 770843
t47	 4136	 786009
t48	 3860	 773669
t49	 4412	 702873
t50	 3378	 876039
t51	 4274	 724242
t52	 3792	 760779
t53	 3929	 759538
t54	 3447	 719348
t55	 3309	 884588
t56	 3653	 720727
t57	 3723	 702252
t58	 3860	 729344
t59	 3584	 778909
t60	 4964	 863700
t61	 4343	 730653
t62	 3516	 754160
t63	 5170	 722588
t64	 3998	 759331
t65	 4963	 782356
t66	 3515	 721002
t67	 3171	 697151
t68	 2964	 702321
t69	 3033	 693359
t70	 3584	 827785
t71	 3998	 778634
t72	 5584	 707354
t73	 3378	 690464
t74	 5308	 952352
t75	 5308	 734928
t76	 3930	 801658
t77	 3516	 780287
t78	 3723	 731274
t79	 4480	 786699
t80	 3653	 711145
t81	 3584	 732790
t82	 5170	 774566
t83	 3654	 736238
t84	 3584	 910094
t85	 3930	 686673
t86	 4618	 736306
t87	 3515	 729964
t88	 3240	 708594
t89	 3654	 873007
t90	 3792	 754782
t91	 3171	 745681
t92	 4619	 706526
t93	 3240	 769603
t94	 5929	 798073
t95	 3998	 686741
t96	 2895	 707629
t97	 3861	 763881
t98	 3791	 857289
t99	 4757	 687913
69 40246

t0	 3102	 828198
t1	 6411	 832472
t2	 3722	 928845
t3	 5446	 1004537
t4	 4481	 779046
t5	 3585	 787043
t6	 3998	 790283
t7	 3998	 918229
t8	 4205	 790559
t9	 4343	 794213
t10	 4068	 799659
t11	 4136	 797246
t12	 4481	 1083537
t13	 4274	 789870
t14	 2895	 798005
t15	 2895	 893274
t16	 4481	 884519
t17	 4412	 816341
t18	 3171	 821305
t19	 3860	 902166
t20	 4274	 892033
t21	 4274	 791594
t22	 3723	 790077
t23	 3929	 803726
t24	 4481	 809655
t25	 3998	 942563
t26	 3791	 788560
t27	 4136	 795937
t28	 4136	 807586
t29	 3515	 906440
t30	 4205	 831232
t31	 4550	 794144
t32	 3171	 833713
t33	 3585	 827992
t34	 4619	 806070
t35	 3240	 888311
t36	 4205	 790628
t37	 3447	 850258
t38	 4618	 926294
t39	 3654	 790490
t40	 3792	 799452
t41	 4481	 813377
t42	 4412	 923812
t43	 4550	 793868
t44	 3240	 797729
t45	 4274	 805725
t46	 4412	 851085
t47	 4481	 898996
t48	 3791	 814755
t49	 5240	 827991
t50	 3860	 805656
t51	 4688	 918918
t52	 5033	 806484
t53	 4343	 866045
t54	 3240	 821718
t55	 6205	 912576
t56	 4343	 801107
t57	 4136	 837435
t58	 4067	 874385
t59	 4964	 828405
t60	 3930	 909267
t61	 3860	 902373
t62	 4825	 899891
t63	 4067	 912920
t64	 5791	 939254
t65	 3722	 830473
t66	 3309	 841641
t67	 3171	 848879
t68	 3378	 907199
t69	 4136	 824062
t70	 3791	 807379
t71	 3860	 871421
t72	 6342	 965105
t73	 4549	 820271
t74	 5653	 910370
t75	 4688	 890654
t76	 4550	 1034662
t77	 4067	 898651
t78	 4206	 852533
t79	 4136	 877005
t80	 3792	 862253
t81	 5997	 851705
t82	 3240	 801727
t83	 3447	 903270
t84	 4136	 802898
t85	 3102	 937807
t86	 2620	 852877
t87	 4274	 899891
t88	 4067	 801520
t89	 3240	 999435
t90	 4481	 805035
t91	 3378	 808069
t92	 4895	 901064
t93	 4619	 928087
t94	 4619	 793110
t95	 3722	 803036
t96	 3516	 805863
t97	 4895	 902304
t98	 4343	 887966
t99	 3240	 806966
70 82488

t0	 3447	 3033119
t1	 25920	 2852713
t2	 28126	 2729869
t3	 34606	 2638666
t4	 32331	 2948328
t5	 30125	 2455918
t6	 38880	 2695333
t7	 31090	 2702226
t8	 25782	 2431996
t9	 31779	 2666999
t10	 32745	 2733799
t11	 27437	 2550498
t12	 26540	 2655832
t13	 40534	 2785432
t14	 27644	 2536021
t15	 31779	 2586069
t16	 32882	 2819004
t17	 39914	 2819830
t18	 30056	 2834583
t19	 35088	 2725733
t20	 33916	 2618193
t21	 33641	 2726905
t22	 33365	 2803700
t23	 48531	 2720977
t24	 29918	 2680166
t25	 38191	 2701399
t26	 23783	 2754617
t27	 27782	 2699675
t28	 29229	 2615918
t29	 32607	 2758478
t30	 28057	 2753583
t31	 28540	 2800459
t32	 28264	 2638942
t33	 26816	 2839754
t34	 27643	 2885665
t35	 47428	 2750619
t36	 29091	 2790257
t37	 30814	 3008371
t38	 36398	 3143554
t39	 29160	 2601234
t40	 31021	 2612884
t41	 34330	 2560424
t42	 32262	 2596754
t43	 28195	 2781640
t44	 33434	 2741037
t45	 27023	 2945639
t46	 26609	 2593582
t47	 33641	 7253042
t48	 39087	 4211168
t49	 27023	 3324029
t50	 29229	 5501651
t51	 56527	 4796366
t52	 34744	 3786039
t53	 25437	 3056695
t54	 37088	 3120254
t55	 27506	 3993054
t56	 31297	 3407649
t57	 52667	 3822713
t58	 37984	 3121357
t59	 30952	 2728697
t60	 57975	 3981266
t61	 25782	 3041943
t62	 28815	 2759098
t63	 32125	 2640046
t64	 40672	 2646456
t65	 33572	 2597167
t66	 37156	 2670654
t67	 34261	 2744966
t68	 32882	 3472310
t69	 32124	 2804871
t70	 41361	 2717185
t71	 37639	 2714634
t72	 39500	 2842649
t73	 32331	 2753721
t74	 42396	 2733178
t75	 41224	 2809283
t76	 41844	 2776952
t77	 36398	 3640446
t78	 24127	 2657279
t79	 32745	 2639150
t80	 32469	 2546775
t81	 78036	 2536504
t82	 35364	 2857194
t83	 26057	 2580898
t84	 28126	 2632118
t85	 29091	 2559390
t86	 53425	 2723596
t87	 26885	 2508998
t88	 34330	 2554289
t89	 37915	 2509894
t90	 28953	 2521475
t91	 47703	 2528852
t92	 35020	 2659072
t93	 29022	 2495004
t94	 44050	 2521682
t95	 38673	 2644389
t96	 28126	 2891800
t97	 27712	 2623639
t98	 33365	 2593306
t99	 27919	 2490936
71 62125

t0	 34951	 2463983
t1	 33089	 2395736
t2	 58527	 2301156
t3	 34330	 2321009
t4	 34399	 2543397
t5	 42258	 2398080
t6	 29781	 2333694
t7	 32193	 2279510
t8	 32951	 2346033
t9	 33296	 2436890
t10	 29022	 2268480
t11	 36122	 2314736
t12	 35019	 2248971
t13	 45635	 2468877
t14	 24817	 2339553
t15	 31779	 2317011
t16	 42051	 2573315
t17	 33434	 2379398
t18	 33227	 2234632
t19	 36880	 2331695
t20	 32538	 2178450
t21	 34054	 2251453
t22	 33228	 2486455
t23	 26471	 2175899
t24	 33503	 2504310
t25	 44119	 2288885
t26	 91478	 2313564
t27	 35295	 2414141
t28	 27368	 2356029
t29	 33986	 2388016
t30	 34123	 2397667
t31	 27092	 2269307
t32	 33709	 2357132
t33	 35434	 2419519
t34	 30883	 2515064
t35	 32055	 2436339
t36	 41223	 2545327
t37	 25920	 2310669
t38	 35778	 2468877
t39	 30194	 2312806
t40	 31435	 2429515
t41	 27643	 2282681
t42	 36053	 2350997
t43	 28953	 2415589
t44	 31918	 2243732
t45	 39569	 2265171
t46	 33434	 2322595
t47	 31711	 2180655
t48	 34123	 2306394
t49	 29919	 2206024
t50	 32331	 2266481
t51	 32538	 2343345
t52	 34055	 2203336
t53	 37157	 2321148
t54	 31849	 2193202
t55	 33985	 2375400
t56	 31849	 2255175
t57	 43637	 2503759
t58	 25851	 2366576
t59	 29987	 2414211
t60	 41017	 2467430
t61	 28746	 2338036
t62	 30953	 2234701
t63	 34124	 2638460
t64	 26610	 2500657
t65	 24817	 2246490
t66	 35295	 2355132
t67	 33296	 2401664
t68	 29022	 2597649
t69	 28333	 2354236
t70	 31780	 2245593
t71	 33640	 2404077
t72	 29297	 2396770
t73	 24127	 2274891
t74	 34606	 2353616
t75	 41499	 2588136
t76	 31090	 2324456
t77	 31986	 2518925
t78	 41224	 2346860
t79	 30814	 2410144
t80	 25024	 2561044
t81	 29504	 2188307
t82	 31918	 2394771
t83	 32676	 2219260
t84	 44739	 2266963
t85	 33710	 2287576
t86	 29712	 2296674
t87	 33986	 2400355
t88	 32469	 2299501
t89	 89066	 2243801
t90	 35778	 2330385
t91	 32331	 2266618
t92	 33020	 2428549
t93	 34331	 2365197
t94	 32813	 2278889
t95	 41638	 2336382
t96	 32055	 2326662
t97	 31642	 2370643
t98	 34537	 2732971
t99	 29712	 2260966
72 34842

t0	 33709	 1012395
t1	 3998	 778564
t2	 3103	 730585
t3	 3033	 738167
t4	 3654	 750162
t5	 3860	 894997
t6	 2896	 748164
t7	 3033	 790283
t8	 3585	 1007845
t9	 4205	 800348
t10	 3791	 825234
t11	 3723	 739270
t12	 3033	 737686
t13	 3723	 853705
t14	 4068	 800279
t15	 3930	 744027
t16	 3378	 793179
t17	 4343	 794075
t18	 3722	 750232
t19	 2896	 974342
t20	 4825	 981098
t21	 4619	 971379
t22	 4619	 1068578
t23	 4068	 1009017
t24	 3378	 797108
t25	 3171	 798625
t26	 2895	 732032
t27	 3585	 806276
t28	 4205	 739408
t29	 4343	 746716
t30	 4481	 750921
t31	 4895	 747681
t32	 4688	 855566
t33	 3653	 737686
t34	 3515	 748990
t35	 4412	 871697
t36	 4274	 792420
t37	 3447	 722933
t38	 2689	 726517
t39	 3791	 734583
t40	 4274	 737823
t41	 4549	 830267
t42	 6618	 833575
t43	 4343	 774359
t44	 3999	 771050
t45	 3515	 729413
t46	 4136	 847018
t47	 3378	 847432
t48	 4343	 727000
t49	 3791	 729964
t50	 3723	 741822
t51	 3791	 804209
t52	 4688	 735203
t53	 3585	 951801
