Random Values=100Normal Distribution Parameters
s=200,l=50000,u=1000000
	Array	Vector
t13	 5027	 1136660
t14	 4888	 1076405
t15	 4957	 1144061
t16	 5027	 1045405
t17	 4748	 1061254
t18	 4957	 1185324
t19	 4469	 1163609
t20	 4468	 1092743
t21	 3072	 1149157
t22	 4608	 1037376
t23	 4957	 1082689
t24	 5865	 1059858
t25	 4887	 1199078
t26	 4818	 1049106
t27	 5027	 1362944
t28	 4259	 1546010
t29	 4050	 1440932
t30	 3979	 1508377
t31	 4817	 1500209
t32	 4748	 1504887
t33	 4818	 1483732
t34	 4259	 1474305
t35	 4608	 1641244
t36	 5515	 1560602
t37	 7680	 1636217
t38	 6075	 1761752
t39	 6702	 1583014
t40	 5237	 1681879
t41	 5795	 1555715
t42	 5516	 1763009
t43	 5655	 1607312
t44	 5166	 1743459
t45	 4608	 1068236
t46	 4049	 1055250
t47	 4678	 1142245
t48	 5655	 1169335
t49	 5166	 1099585
t50	 4887	 1135751
t51	 3840	 1166262
t52	 4259	 1108453
t53	 4538	 1066142
t54	 4678	 1231824
t55	 4538	 1057903
t56	 4957	 1072147
t57	 5167	 1074240
t58	 5166	 1244530
t59	 5097	 1229380
t60	 4468	 1053365
t61	 5516	 1162423
t62	 3421	 1051619
t63	 4887	 1243622
t64	 4887	 1211925
t65	 4887	 1065723
t66	 4608	 1077522
t67	 5236	 1117808
t68	 7960	 1116202
t69	 7540	 1343884
t70	 5934	 1090928
t71	 4259	 1235943
t72	 3980	 1079756
t73	 5097	 1069144
t74	 5237	 1217231
t75	 4818	 1132750
t76	 4888	 1074171
t77	 4050	 1170731
t78	 3770	 1403020
t79	 3910	 1326498
t80	 4818	 1112851
t81	 4469	 1067608
t82	 4468	 1069423
t83	 5027	 1115574
t84	 5236	 1064745
t85	 4818	 1066700
t86	 5726	 1072984
t87	 4608	 1133308
t88	 4259	 1072984
t89	 4119	 1181553
t90	 4259	 1129747
t91	 4399	 1350935
t92	 5935	 1434369
t93	 4259	 1582107
t94	 4049	 1468860
t95	 5586	 1539866
t96	 5586	 1479821
t97	 7540	 1448403
t98	 4608	 1539796
t99	 5585	 1361966
62 91238

t0	 5515	 2659001
t1	 34351	 2773853
t2	 36515	 2833269
t3	 32396	 2722257
t4	 34979	 2721140
t5	 31698	 2583246
t6	 35608	 2678271
t7	 40565	 2686300
t8	 32536	 2619064
t9	 39936	 2757516
t10	 34770	 2659908
t11	 35747	 2729309
t12	 28207	 2604053
t13	 36236	 2833898
t14	 35119	 2760379
t15	 38121	 2674640
t16	 34979	 2801991
t17	 35399	 2779858
t18	 34211	 2788656
t19	 27509	 2706967
t20	 33723	 2764428
t21	 46639	 2860220
t22	 36096	 2671289
t23	 36097	 2736360
t24	 36725	 2769245
t25	 34770	 2859941
t26	 27928	 2688744
t27	 34979	 2751511
t28	 35817	 2761914
t29	 35538	 2641756
t30	 145713	 2652089
t31	 35957	 2707246
t32	 38540	 2737757
t33	 29324	 2590927
t34	 35189	 2706757
t35	 35468	 2656348
t36	 32396	 2612780
t37	 34979	 2693003
t38	 40216	 2739433
t39	 33374	 2627443
t40	 106894	 2605100
t41	 36166	 2708852
t42	 37214	 2797453
t43	 26043	 2680645
t44	 42659	 2799408
t45	 36026	 2730356
t46	 31978	 2673942
t47	 35888	 2804156
t48	 37982	 2785792
t49	 35468	 2765615
t50	 29603	 2675757
t51	 34561	 2781394
t52	 35050	 3306296
t53	 34560	 3070376
t54	 29115	 2685462
t55	 37004	 2798221
t56	 36236	 2710737
t57	 35119	 2660118
t58	 34281	 2721838
t59	 34979	 2758145
t60	 35469	 2734825
t61	 33862	 2585900
t62	 35049	 2669055
t63	 35189	 2726098
t64	 32326	 2612221
t65	 34700	 2677782
t66	 35119	 3639474
t67	 36446	 3291704
t68	 38191	 2944213
t69	 37284	 2784327
t70	 34352	 2996158
t71	 41821	 2999161
t72	 39727	 2920404
t73	 63815	 4106426
t74	 33094	 3050059
t75	 30441	 2711924
t76	 34490	 2960620
t77	 27928	 2860080
t78	 44475	 2877535
t79	 25763	 2731543
t80	 36656	 2803247
t81	 34211	 2806738
t82	 31908	 2855961
t83	 38680	 2676735
t84	 42869	 2740969
t85	 35050	 2805202
t86	 30371	 2627233
t87	 39727	 2754444
t88	 36306	 2727004
t89	 32256	 2619203
t90	 43777	 2656837
t91	 33793	 2770572
t92	 34002	 2784675
t93	 29813	 2687207
t94	 33095	 2782301
t95	 38820	 2858125
t96	 33164	 2878163
t97	 27229	 2678550
t98	 33234	 2815257
t99	 41193	 2864270
63 16549

t0	 5167	 377513
t1	 3002	 349864
t2	 3282	 368158
t3	 3352	 353984
t4	 3003	 361804
t5	 2932	 368507
t6	 3212	 355660
t7	 3282	 493763
t8	 2933	 356916
t9	 2444	 342045
t10	 2374	 370601
t11	 2304	 356079
t12	 2444	 368507
t13	 2304	 358662
t14	 2863	 351122
t15	 2862	 368018
t16	 3421	 477355
t17	 3701	 386102
t18	 2862	 348120
t19	 2444	 359151
t20	 2514	 356917
t21	 2513	 357056
t22	 2932	 366412
t23	 3421	 362153
t24	 2583	 368297
t25	 3072	 358173
t26	 2653	 511217
t27	 2862	 379957
t28	 2932	 345396
t29	 2304	 364457
t30	 2304	 350005
t31	 2862	 368717
t32	 2793	 348887
t33	 2304	 357405
t34	 3281	 375069
t35	 4049	 471979
t36	 5237	 385403
t37	 2723	 351540
t38	 3212	 363270
t39	 2653	 351890
t40	 2583	 359151
t41	 2793	 368995
t42	 2234	 363131
t43	 3142	 382959
t44	 3351	 367389
t45	 3351	 487130
t46	 2723	 392804
t47	 2304	 356568
t48	 2443	 372975
t49	 2513	 356149
t50	 3002	 369345
t51	 3002	 363200
t52	 3910	 372835
t53	 3421	 370531
t54	 2862	 505492
t55	 2723	 383029
t56	 2374	 359360
t57	 2443	 346374
t58	 2723	 377653
t59	 2654	 367180
t60	 2443	 376117
t61	 2513	 525042
t62	 2793	 521900
t63	 2932	 530208
t64	 3072	 482871
t65	 3282	 528672
t66	 2863	 460459
t67	 4259	 490970
t68	 4050	 468418
t69	 4050	 415495
t70	 2583	 449358
t71	 2583	 352937
t72	 2234	 367390
t73	 2304	 350004
t74	 2304	 354822
t75	 2793	 349376
t76	 3002	 349725
t77	 2513	 380166
t78	 3910	 363689
t79	 2304	 375768
t80	 3072	 514080
t81	 2863	 374302
t82	 2654	 346444
t83	 2304	 350982
t84	 2374	 364457
t85	 2583	 370951
t86	 2793	 390918
t87	 2584	 365435
t88	 3281	 372277
t89	 3422	 512474
t90	 2583	 357126
t91	 2514	 376606
t92	 2583	 352030
t93	 3072	 371928
t94	 3351	 358453
t95	 2653	 364807
t96	 3142	 387288
t97	 3142	 399646
t98	 2653	 455641
t99	 4748	 360966
64 33693

t0	 11380	 981032
t1	 5586	 775414
t2	 4468	 736804
t3	 4119	 911422
t4	 5376	 747975
t5	 4259	 755934
t6	 4328	 748463
t7	 3840	 741063
t8	 4399	 822612
t9	 3771	 728844
t10	 4259	 748743
t11	 4189	 751815
t12	 4259	 741621
t13	 3770	 839787
t14	 3631	 730451
t15	 4329	 744554
t16	 4469	 731358
t17	 4469	 737851
t18	 3771	 882098
t19	 3142	 728775
t20	 3630	 723957
t21	 3003	 761450
t22	 4469	 737153
t23	 7261	 750558
t24	 4538	 731149
t25	 3980	 733732
t26	 4259	 739875
t27	 4050	 828267
t28	 4957	 733243
t29	 3072	 727588
t30	 3421	 718023
t31	 4190	 746648
t32	 4119	 874418
t33	 4818	 741831
t34	 4049	 729402
t35	 3910	 738619
t36	 3910	 752513
t37	 4678	 846141
t38	 4329	 740435
t39	 3421	 733522
t40	 3351	 728705
t41	 3211	 721304
t42	 4817	 830431
t43	 4119	 736525
t44	 3282	 732545
t45	 4399	 748324
t46	 5027	 756004
t47	 4189	 886915
t48	 3491	 742878
t49	 3491	 732615
t50	 3281	 726889
t51	 3700	 719279
t52	 4258	 806204
t53	 4538	 734569
t54	 4189	 738829
t55	 4120	 738829
t56	 3840	 730311
t57	 4747	 736873
t58	 3840	 729124
t59	 3142	 733313
t60	 4399	 740644
t61	 4120	 847118
t62	 4608	 724446
t63	 4538	 740295
t64	 4050	 733871
t65	 4190	 735338
t66	 4538	 812907
t67	 4328	 734640
t68	 3141	 724864
t69	 4049	 735756
t70	 4329	 743856
t71	 4539	 819679
t72	 4329	 723399
t73	 3491	 745671
t74	 3491	 740155
t75	 3072	 739038
t76	 3980	 855147
t77	 4469	 745950
t78	 4747	 743367
t79	 4678	 742948
t80	 4469	 760053
t81	 4468	 818492
t82	 4538	 739526
t83	 3630	 734989
t84	 3840	 753840
t85	 3631	 761031
t86	 3770	 816817
t87	 3980	 749581
t88	 4469	 742668
t89	 4259	 756912
t90	 2932	 744973
t91	 3840	 872951
t92	 4119	 742390
t93	 3771	 743297
t94	 4608	 760333
t95	 3980	 825614
t96	 4817	 740225
t97	 3840	 749092
t98	 5795	 764452
t99	 4259	 740714
65 63499

t0	 4818	 2429784
t1	 33513	 2472723
t2	 29463	 2354379
t3	 33374	 2449054
t4	 34700	 2348025
t5	 34910	 2335388
t6	 34421	 2448007
t7	 32117	 2307321
t8	 34142	 2377699
t9	 33583	 2394874
t10	 30162	 2336714
t11	 33653	 2429575
t12	 33234	 2325264
t13	 41473	 2344953
t14	 34700	 2329313
t15	 32047	 2228494
t16	 33514	 2362548
t17	 34630	 2321773
t18	 33443	 2255584
t19	 34421	 2390405
t20	 32466	 2266337
t21	 34351	 2423151
t22	 41263	 2348444
t23	 27648	 2253909
t24	 34212	 2310323
t25	 33304	 2258028
t26	 35189	 2388451
t27	 33723	 2375255
t28	 30511	 2305785
t29	 34211	 2409885
t30	 41892	 2488921
t31	 34072	 2312208
t32	 34142	 2370297
t33	 31837	 2308996
t34	 34141	 2364921
t35	 33863	 2457781
t36	 28487	 2400460
t37	 40775	 2469092
t38	 36445	 2441862
t39	 31558	 2314652
t40	 35119	 2479914
t41	 30302	 2317723
t42	 33723	 2392291
t43	 32536	 2471326
t44	 30720	 2304667
t45	 35887	 2409676
t46	 33653	 2330919
t47	 33723	 2250487
t48	 35538	 2326381
t49	 29953	 2241831
t50	 32746	 2349910
t51	 33373	 2584923
t52	 53203	 3679411
t53	 34142	 3523714
t54	 62419	 3611407
t55	 42939	 3476306
t56	 37214	 3828405
t57	 38331	 4172824
t58	 56972	 4364897
t59	 26252	 2699356
t60	 27648	 2590997
t61	 27020	 2587296
t62	 29324	 2448845
t63	 42031	 2646922
t64	 31349	 2436277
t65	 29882	 2478866
t66	 27439	 2414633
t67	 32606	 2898830
t68	 29534	 2349422
t69	 34421	 2488363
t70	 32396	 2482078
t71	 26950	 2439280
t72	 53482	 2471187
t73	 35329	 3521200
t74	 32326	 3003909
t75	 28556	 2718417
t76	 33374	 2594557
t77	 32675	 2664238
t78	 42590	 2386566
t79	 34072	 2388451
t80	 34002	 2684694
t81	 28137	 2245670
t82	 35608	 2511054
t83	 35119	 2665913
t84	 24577	 2478238
t85	 25205	 2679598
t86	 29673	 2472723
t87	 26042	 2467207
t88	 52365	 2619204
t89	 25135	 2607614
t90	 41263	 2546173
t91	 30162	 2510006
t92	 33234	 2456943
t93	 44544	 2612920
t94	 30162	 2984359
t95	 26601	 2689512
t96	 35677	 2522294
t97	 42730	 2756957
t98	 33094	 2578219
t99	 48595	 2550361
66 72190

t0	 40285	 2823983
t1	 32047	 2755142
t2	 30860	 2973956
t3	 29463	 2595675
t4	 34211	 2633168
t5	 28765	 2516429
t6	 29883	 2389358
t7	 28626	 2600283
t8	 29673	 2578778
t9	 28625	 2519781
t10	 25414	 2495554
t11	 38680	 2560276
t12	 26741	 2740969
t13	 24437	 2445772
t14	 30581	 2449333
t15	 26811	 2441723
t16	 30791	 2636099
t17	 35468	 2820702
t18	 31349	 2454709
t19	 34490	 2694050
t20	 25624	 2679109
t21	 31418	 2688674
t22	 35259	 2610895
t23	 31698	 2608382
t24	 33793	 2605868
t25	 36934	 2540378
t26	 45662	 2766522
t27	 26043	 2731543
t28	 26741	 2647550
t29	 31628	 3376604
t30	 32396	 3387635
t31	 34072	 3434764
t32	 28766	 3185578
t33	 32186	 2516220
t34	 28626	 2511891
t35	 33513	 2651181
t36	 43568	 2586179
t37	 40635	 2810090
t38	 28835	 2611873
t39	 32187	 3146270
t40	 35398	 3315372
t41	 41892	 3143686
t42	 30790	 3147597
t43	 43218	 2895200
t44	 24297	 2600980
t45	 27160	 2415610
t46	 35468	 2560625
t47	 29394	 2658791
t48	 25484	 2482288
t49	 33932	 2575496
t50	 36306	 2601609
t51	 24926	 2527601
t52	 30092	 2575496
t53	 27509	 2650134
t54	 27090	 2472373
t55	 29604	 2632958
t56	 43777	 2595535
t57	 34421	 2549314
t58	 27718	 2538562
t59	 34281	 2668565
t60	 27997	 2431599
t61	 29255	 2693561
t62	 37632	 2552457
t63	 28207	 2434252
t64	 40286	 2558880
t65	 34910	 2544148
t66	 27858	 2499463
t67	 32606	 2751721
t68	 30930	 2568235
t69	 29254	 2600632
t70	 36027	 2687836
t71	 28765	 2587575
t72	 31349	 2413446
t73	 32256	 2587296
t74	 28626	 2675059
t75	 29324	 2525087
t76	 26392	 2753746
t77	 27998	 2752978
t78	 36166	 2617388
t79	 28207	 2558740
t80	 34910	 2568096
t81	 33025	 2680993
t82	 30511	 2450869
t83	 33863	 2571307
t84	 35120	 2577032
t85	 34002	 2541634
t86	 28556	 2562999
t87	 33653	 2584712
t88	 32676	 2495134
t89	 31488	 2542751
t90	 34211	 2518175
t91	 36864	 2444795
t92	 34560	 2422383
t93	 32746	 2411003
t94	 32187	 2573053
t95	 44335	 2677572
t96	 26392	 2435788
t97	 31838	 2750953
t98	 25484	 2543380
t99	 31348	 2376302
67 76218

t0	 32396	 2683088
t1	 25414	 2672894
t2	 28416	 2492551
t3	 31698	 2652577
t4	 34840	 2771130
t5	 42590	 2654881
t6	 27509	 2553923
t7	 34770	 2889963
t8	 35538	 2824263
t9	 29394	 2703824
t10	 50480	 2777903
t11	 33583	 2922360
t12	 50340	 2672266
t13	 31349	 2686649
t14	 38819	 2768198
t15	 29603	 2720582
t16	 28975	 2801223
t17	 30721	 2591275
t18	 34980	 2672825
t19	 32047	 2622625
t20	 25764	 2438860
t21	 34910	 2519711
t22	 33234	 2589112
t23	 29673	 2466299
t24	 34212	 2570889
t25	 33653	 2603285
t26	 30930	 2467346
t27	 33234	 2518175
t28	 33583	 2597490
t29	 24507	 2496880
t30	 34421	 2614316
t31	 30581	 2713948
t32	 25973	 2833339
t33	 36794	 2650343
t34	 33304	 2758214
t35	 28067	 2617807
t36	 32955	 2863012
t37	 26811	 2793333
t38	 33443	 2663958
t39	 30371	 2575706
t40	 32675	 2822937
t41	 25973	 2865945
t42	 29394	 2595814
t43	 28766	 2755700
t44	 30093	 2771131
t45	 33444	 2689442
t46	 30092	 2436346
t47	 39378	 2716183
t48	 26461	 2622066
t49	 24157	 2603634
t50	 27649	 2691397
t51	 33723	 2677154
t52	 29604	 2695516
t53	 39797	 3382050
t54	 34909	 2579895
t55	 39448	 2561952
t56	 39588	 2534862
t57	 29813	 2630305
t58	 30442	 2646992
t59	 29604	 2535420
t60	 42311	 2610616
t61	 31767	 2661165
t62	 29883	 2509867
t63	 51805	 2608451
t64	 33862	 2667239
t65	 28835	 2562650
t66	 31558	 2643361
t67	 39727	 3161421
t68	 37214	 4273224
t69	 43078	 4946632
t70	 45732	 4295637
t71	 34840	 3830010
t72	 32117	 2991480
t73	 35328	 2929132
t74	 42451	 2976120
t75	 58857	 3633191
t76	 32745	 4176036
t77	 30720	 3714180
t78	 30511	 3678572
t79	 35189	 3709154
t80	 33373	 3382189
t81	 37563	 3293519
t82	 36934	 3084270
t83	 34840	 2927875
t84	 34352	 2740340
t85	 40076	 2730286
t86	 32047	 2700264
t87	 40356	 2962435
t88	 48943	 3014311
t89	 27369	 2871112
t90	 30092	 2991341
t91	 46290	 3169660
t92	 37074	 3068073
t93	 38331	 2933600
t94	 38331	 3015917
t95	 24996	 3131258
t96	 37283	 3399365
t97	 37424	 3275505
t98	 40844	 3327801
t99	 27439	 3076521
68 83252

t0	 34072	 2819795
t1	 34142	 2796336
t2	 38610	 2748439
t3	 30930	 2701031
t4	 34142	 2699984
t5	 34770	 2684415
t6	 38959	 2665424
t7	 33792	 2596582
t8	 29325	 2696424
t9	 25624	 2694678
t10	 29534	 2654253
t11	 28975	 2888846
t12	 30371	 2717998
t13	 33304	 2991201
t14	 33164	 2679527
t15	 33932	 2893873
t16	 25484	 2805761
t17	 31000	 2863153
t18	 95024	 2843952
t19	 23948	 3037072
t20	 32536	 2992248
t21	 28207	 2794659
t22	 36586	 2639311
t23	 35399	 2917332
t24	 46988	 2792216
t25	 30790	 2626604
t26	 36096	 2699147
t27	 34910	 2665564
t28	 30162	 2492132
t29	 35189	 2629327
t30	 34979	 2645735
t31	 33793	 2727494
t32	 33653	 2616341
t33	 33514	 2825589
t34	 25693	 2642314
t35	 47059	 2608940
t36	 32047	 2850515
t37	 25833	 2890731
t38	 33513	 2889125
t39	 35678	 2847443
t40	 27369	 2892547
t41	 29324	 2914888
t42	 26252	 2937021
t43	 24088	 2833339
t44	 31768	 2964390
t45	 28138	 3053689
t46	 27719	 2727004
t47	 25274	 2845558
t48	 31629	 2885425
t49	 28347	 2887938
t50	 31768	 2606077
t51	 36794	 2611314
t52	 43707	 2754933
t53	 33374	 2705360
t54	 29534	 2560416
t55	 34910	 2706338
t56	 33095	 2688395
t57	 29952	 2525994
t58	 36934	 2698798
t59	 34282	 2582269
t60	 32676	 2531860
t61	 36027	 2595745
t62	 77918	 2653904
t63	 32466	 2511821
t64	 34211	 2603006
t65	 33164	 2699426
t66	 33304	 2671289
t67	 32885	 2543101
t68	 48525	 2850725
t69	 26531	 3306226
t70	 33514	 3838459
t71	 30860	 3939279
t72	 30092	 4010634
t73	 34700	 3834898
t74	 37423	 3886216
t75	 26253	 2581152
t76	 36655	 2579057
t77	 41472	 2953219
t78	 25903	 2813860
t79	 27789	 2684904
t80	 38540	 2791727
t81	 28835	 3007609
t82	 29464	 2687627
t83	 28626	 2558810
t84	 34910	 2629956
t85	 33025	 2760518
t86	 29952	 2555109
t87	 29045	 2781743
t88	 27159	 2792705
t89	 53342	 2611314
t90	 49571	 2489549
t91	 34909	 2625348
t92	 31559	 3088529
t93	 24786	 2529834
t94	 33863	 2652438
t95	 34490	 2769594
t96	 36167	 2568934
t97	 35608	 2642244
t98	 34631	 2728121
t99	 47197	 3145851
69 23600

t0	 5097	 561976
t1	 3002	 499976
t2	 2374	 516454
t3	 2583	 502141
t4	 3770	 522389
t5	 3002	 509262
t6	 2722	 617204
t7	 3979	 509472
t8	 2444	 531116
t9	 4329	 547104
t10	 3980	 515547
t11	 3840	 749790
t12	 4119	 824636
t13	 3630	 727658
t14	 3491	 739736
t15	 5515	 749510
t16	 3281	 710552
t17	 3701	 853193
t18	 5027	 658397
t19	 2443	 506400
t20	 2513	 515896
t21	 2444	 506609
t22	 2304	 532582
t23	 2723	 613782
t24	 2514	 515966
t25	 2793	 516035
t26	 3351	 534398
t27	 3142	 515756
t28	 3351	 652392
t29	 3491	 610151
t30	 4328	 508424
t31	 3142	 566794
t32	 4608	 540611
t33	 3072	 503467
t34	 2584	 517013
t35	 2513	 559742
t36	 3910	 631167
t37	 2793	 615388
t38	 2164	 520014
t39	 2304	 502071
t40	 2374	 525600
t41	 3142	 510030
t42	 3491	 531326
t43	 3700	 608615
t44	 2793	 523646
t45	 2514	 559881
t46	 6982	 690654
t47	 2932	 494182
t48	 2304	 517292
t49	 2374	 608825
t50	 3560	 513312
t51	 3002	 517362
t52	 2933	 523087
t53	 3281	 509681
t54	 3910	 531047
t55	 2862	 521202
t56	 3910	 674734
t57	 4189	 520364
t58	 2304	 514289
t59	 2863	 508913
t60	 3002	 529440
t61	 3211	 590043
t62	 5446	 542287
t63	 3351	 580687
t64	 2793	 519526
t65	 2723	 504794
t66	 2513	 521551
t67	 3561	 505422
t68	 3212	 535724
t69	 3003	 510659
t70	 3910	 631167
t71	 2723	 521341
t72	 2513	 505772
t73	 3142	 525670
t74	 3002	 536561
t75	 3142	 506889
t76	 3561	 538587
t77	 3212	 677737
t78	 3212	 503258
t79	 2373	 519945
t80	 2304	 520573
t81	 2444	 510728
t82	 2234	 523924
t83	 3072	 505911
t84	 6145	 527555
t85	 3212	 501513
t86	 2653	 519526
t87	 2583	 515965
t88	 2723	 519317
t89	 2932	 510659
t90	 3561	 625581
t91	 4957	 530487
t92	 2723	 497254
t93	 2513	 516174
t94	 2443	 523366
t95	 3072	 532094
t96	 5307	 610710
t97	 2513	 637381
t98	 2374	 500954
t99	 2932	 512544
70 25115

t0	 3491	 532024
t1	 2513	 508564
t2	 2654	 533350
t3	 2723	 536702
t4	 3002	 610779
t5	 2583	 529231
t6	 2932	 524972
t7	 3561	 523366
t8	 3282	 542986
t9	 3281	 530138
t10	 3281	 518827
t11	 3282	 644991
t12	 3212	 529719
t13	 2164	 515756
t14	 2723	 531744
t15	 3491	 543335
t16	 3142	 519595
t17	 3142	 694424
t18	 4468	 530627
t19	 2792	 510798
t20	 2443	 529230
t21	 3002	 530976
t22	 3072	 521969
t23	 3491	 537330
t24	 3491	 644712
t25	 3142	 510729
t26	 2444	 531744
t27	 2862	 532303
t28	 3212	 521620
t29	 3491	 633262
t30	 4329	 533420
t31	 5516	 693306
t32	 4748	 537121
t33	 2304	 508494
t34	 2723	 513102
t35	 2863	 520922
t36	 2444	 532722
t37	 3422	 660770
t38	 2793	 534118
t39	 2583	 526578
t40	 3002	 516105
t41	 3351	 536422
t42	 2444	 531814
t43	 3002	 516594
t44	 2933	 625442
t45	 2653	 530907
t46	 2583	 512684
t47	 2862	 534887
t48	 2793	 523646
t49	 2932	 521411
t50	 2933	 533769
t51	 4888	 540192
t52	 3072	 513172
t53	 3003	 529231
t54	 2793	 570285
t55	 3840	 518339
t56	 2443	 531535
t57	 3212	 624953
t58	 3212	 512823
t59	 2443	 532442
t60	 2653	 531605
t61	 4120	 522808
t62	 3352	 621881
t63	 6074	 536352
t64	 3281	 563582
t65	 3352	 524483
t66	 2723	 526787
t67	 3141	 510938
t68	 2862	 538517
t69	 3421	 536702
t70	 3701	 518827
t71	 3072	 599190
t72	 3631	 532791
t73	 2723	 519875
t74	 2863	 533908
t75	 3422	 538447
t76	 3770	 523924
t77	 3770	 645410
t78	 4050	 527625
t79	 2723	 516384
t80	 3281	 594931
t81	 2793	 531605
t82	 2584	 535445
t83	 2653	 529161
t84	 2583	 581107
t85	 3211	 516663
t86	 3211	 523645
t87	 2863	 535375
t88	 2862	 517780
t89	 2793	 538447
t90	 3351	 532373
t91	 3700	 714043
t92	 3561	 530418
t93	 2514	 523436
t94	 2653	 515406
t95	 3072	 530837
t96	 3491	 669149
t97	 3351	 637800
t98	 3980	 524344
t99	 2444	 527136
71 19789

t0	 3072	 436720
t1	 2653	 481893
t2	 2234	 467860
t3	 2304	 482522
t4	 2723	 468907
t5	 2514	 574822
t6	 3561	 458992
t7	 2374	 480916
t8	 2514	 463322
t9	 2583	 488108
t10	 2862	 472747
t11	 2443	 483638
t12	 2862	 597933
t13	 2583	 482661
t14	 2374	 458993
t15	 2513	 480077
t16	 3909	 466602
t17	 3352	 519107
t18	 4468	 651624
t19	 3910	 569935
t20	 2374	 459760
t21	 2862	 471839
t22	 3211	 455920
t23	 3002	 482591
t24	 2793	 462623
t25	 3142	 479450
t26	 3002	 471001
t27	 2863	 552132
t28	 2514	 472119
t29	 2444	 490062
t30	 2304	 461576
t31	 3002	 478961
t32	 2863	 534188
t33	 5307	 512475
t34	 2932	 521131
t35	 2583	 482243
t36	 3212	 459621
t37	 3002	 476867
t38	 3142	 467371
t39	 3422	 482592
t40	 3002	 468139
t41	 2374	 485385
t42	 3421	 579291
t43	 3281	 478960
t44	 2513	 470792
t45	 2095	 481544
t46	 2654	 462832
t47	 3212	 489783
t48	 3352	 470094
t49	 3282	 553528
t50	 2862	 470304
t51	 2514	 474981
t52	 2304	 464648
t53	 2862	 484965
t54	 3282	 470931
t55	 3003	 486431
t56	 2583	 475191
t57	 2793	 545359
t58	 3212	 464788
t59	 2304	 487549
t60	 2653	 466114
t61	 2514	 480078
t62	 2723	 464718
t63	 2304	 498371
t64	 2723	 626699
t65	 3211	 504026
t66	 3351	 489434
t67	 2863	 483988
t68	 3561	 464020
t69	 3561	 489015
t70	 4049	 576010
t71	 2374	 533769
t72	 2583	 467720
t73	 2723	 470094
t74	 3351	 477495
t75	 3141	 481474
t76	 2513	 465556
t77	 3142	 480846
t78	 3980	 476377
t79	 2932	 551364
t80	 2793	 466393
t81	 2584	 481823
t82	 3142	 464578
t83	 3002	 480846
t84	 3211	 472957
t85	 3421	 492645
t86	 2863	 586133
t87	 3282	 482731
t88	 2932	 465416
t89	 2933	 470024
t90	 2863	 469884
t91	 2374	 476308
t92	 3002	 469396
t93	 3770	 493274
t94	 2373	 533629
t95	 3142	 479869
t96	 3491	 472119
t97	 3631	 477285
t98	 2723	 466044
t99	 2653	 481475
72 58705

t0	 12777	 1754910
t1	 5097	 1218697
t2	 5376	 1404067
t3	 4957	 1306669
t4	 5027	 1501396
t5	 5446	 1203058
t6	 5027	 1294940
t7	 4608	 1220303
t8	 5237	 1227773
t9	 4609	 1288167
t10	 5585	 1222676
t11	 5586	 1221908
t12	 5096	 1353867
t13	 4190	 1218627
t14	 5097	 1285794
t15	 4957	 1286072
t16	 5097	 1219465
t17	 5377	 1290402
t18	 5097	 1222537
t19	 5166	 1236291
t20	 5097	 1216114
t21	 5027	 1335016
t22	 4817	 1215904
t23	 5306	 1225958
t24	 6353	 1221350
t25	 5307	 1225679
t26	 4678	 1284257
t27	 5516	 1255143
t28	 5167	 1202150
t29	 5516	 1200963
t30	 6283	 1199566
t31	 5446	 1207037
t32	 5237	 1337669
t33	 5237	 1204873
t34	 3840	 1199776
t35	 4887	 1202290
t36	 5306	 1274482
t37	 4957	 1202010
t38	 5376	 1208852
t39	 5027	 1311417
t40	 5586	 1210249
t41	 5446	 1211505
t42	 5446	 1521015
t43	 4957	 1195168
t44	 4957	 1276367
t45	 5097	 1208852
t46	 4608	 1203756
t47	 5585	 1389126
t48	 5306	 1189721
t49	 5027	 1209620
t50	 5725	 1202429
t51	 6074	 1195797
t52	 5097	 1207735
t53	 5376	 1272457
t54	 5306	 1193422
t55	 5236	 1207456
t56	 5795	 1202848
t57	 5725	 1335365
t58	 5167	 1206758
t59	 5585	 1206060
t60	 5167	 1271550
t61	 4887	 1202498
t62	 4748	 1284815
t63	 4538	 1252210
t64	 5865	 1207107
t65	 5935	 1201940
t66	 5446	 1318190
t67	 4748	 1209061
t68	 5097	 1210039
t69	 4678	 1283698
t70	 4608	 1214648
t71	 5237	 1206549
t72	 4817	 1299338
t73	 4817	 1226377
t74	 5167	 1222956
t75	 4957	 1334876
t76	 5027	 1222886
t77	 5236	 1333620
t78	 4887	 1262963
t79	 5166	 1224771
t80	 5655	 1579383
t81	 4887	 1223514
t82	 4958	 1223165
t83	 5376	 1351703
t84	 5446	 1213530
