Random Values=100Normal Distribution Parameters
s=200,l=50000,u=1000000
	Array	Vector
t3	 3909	 731779
t4	 3491	 722494
t5	 4050	 718723
t6	 3840	 729964
t7	 3910	 863389
t8	 3700	 869044
t9	 5236	 700989
t10	 3560	 727451
t11	 4189	 711951
t12	 4050	 801808
t13	 3701	 713975
t14	 3840	 733385
t15	 3560	 715372
t16	 3770	 744766
t17	 4609	 799504
t18	 3561	 713486
t19	 4050	 928880
t20	 5306	 724169
t21	 3141	 727171
t22	 3700	 824919
t23	 4608	 733315
t24	 3910	 722564
t25	 4818	 730942
t26	 3979	 721516
t27	 4189	 802926
t28	 4119	 710694
t29	 3212	 734363
t30	 3771	 725007
t31	 4399	 720678
t32	 4329	 837556
t33	 5516	 766340
t34	 3351	 723960
t35	 3491	 716070
t36	 3141	 720050
t37	 4817	 711671
t38	 3980	 725356
t39	 3840	 720190
t40	 3980	 734153
t41	 4608	 790218
t42	 4747	 733455
t43	 3700	 733595
t44	 3281	 716559
t45	 4119	 739180
t46	 4049	 811583
t47	 4678	 732338
t48	 4329	 732477
t49	 4189	 748047
t50	 4119	 735480
t51	 3282	 869813
t52	 4119	 721097
t53	 3422	 743858
t54	 3352	 728428
t55	 3840	 748187
t56	 4049	 808861
t57	 4608	 858293
t58	 4119	 743788
t59	 3979	 719910
t60	 3421	 739320
t61	 3072	 803205
t62	 3700	 737434
t63	 4818	 737923
t64	 4329	 746930
t65	 4050	 727730
t66	 3351	 851451
t67	 3491	 722145
t68	 3979	 755030
t69	 4678	 738482
t70	 4049	 736388
t71	 4818	 816541
t72	 3910	 730732
t73	 3910	 746302
t74	 3142	 729825
t75	 4328	 742182
t76	 4468	 799295
t77	 4678	 743370
t78	 4398	 723540
t79	 4120	 759916
t80	 3840	 747768
t81	 4818	 973565
t82	 6144	 743369
t83	 3561	 727800
t84	 4119	 730453
t85	 3910	 786448
t86	 3910	 738622
t87	 3282	 727031
t88	 3910	 744347
t89	 3491	 734851
t90	 2653	 810954
t91	 3770	 725845
t92	 3351	 746721
t93	 3142	 737225
t94	 3282	 724797
t95	 4399	 866810
t96	 3980	 721795
t97	 3770	 740018
t98	 3910	 734153
t99	 4539	 743229
62 85344

t0	 16548	 2757316
t1	 34211	 2820573
t2	 25903	 2752638
t3	 26811	 2670111
t4	 33025	 2686938
t5	 33653	 2672555
t6	 30162	 2650213
t7	 27090	 2705790
t8	 34141	 2795019
t9	 25624	 2555188
t10	 38750	 2558400
t11	 38750	 2637435
t12	 33235	 2868609
t13	 25274	 2515600
t14	 33095	 2603294
t15	 35259	 2665782
t16	 28556	 2677303
t17	 37424	 2598406
t18	 34421	 2592333
t19	 29883	 2571456
t20	 36376	 2729249
t21	 34421	 2643091
t22	 31140	 2578159
t23	 43707	 2790690
t24	 34072	 2723383
t25	 33304	 2711515
t26	 26043	 2604551
t27	 36167	 2693570
t28	 35887	 2786360
t29	 38680	 2636458
t30	 34072	 3112628
t31	 25135	 2643859
t32	 33304	 2717798
t33	 24437	 2585979
t34	 34770	 2649235
t35	 35818	 2598057
t36	 30092	 2499542
t37	 36027	 2782521
t38	 31279	 2574598
t39	 30721	 2513924
t40	 29953	 2639950
t41	 34282	 2775400
t42	 30511	 2518951
t43	 34490	 2589120
t44	 35189	 3114932
t45	 31558	 3159058
t46	 24995	 2727293
t47	 35608	 2806539
t48	 37912	 3318805
t49	 28486	 2769394
t50	 37982	 2687915
t51	 38122	 2961049
t52	 34002	 2822946
t53	 26322	 2797043
t54	 37772	 2607483
t55	 34631	 2688893
t56	 35259	 2674440
t57	 36096	 2601479
t58	 35399	 2848850
t59	 35887	 2965448
t60	 49292	 2696503
t61	 31768	 2570897
t62	 34910	 2698039
t63	 35678	 2896815
t64	 24716	 2766812
t65	 30791	 2896118
t66	 29953	 2860020
t67	 34561	 2582348
t68	 29813	 2513925
t69	 34142	 2562100
t70	 34003	 2645604
t71	 29185	 2523909
t72	 37004	 2731133
t73	 30930	 2641904
t74	 31908	 2522862
t75	 34840	 2776796
t76	 35398	 2689102
t77	 31000	 2690079
t78	 33513	 2687077
t79	 42311	 2855063
t80	 41263	 2957768
t81	 43707	 2614325
t82	 34561	 3272585
t83	 26671	 2888019
t84	 43776	 3147747
t85	 23319	 2749706
t86	 27509	 2774980
t87	 34560	 3700160
t88	 35887	 2834327
t89	 31488	 2708373
t90	 31210	 2520627
t91	 34002	 2774212
t92	 34700	 2783708
t93	 25414	 2499402
t94	 36655	 2601199
t95	 34282	 2650073
t96	 33164	 2588841
t97	 38191	 2523281
t98	 35608	 2565312
t99	 34700	 2623332
63 57378

t0	 32675	 1649628
t1	 4259	 1204598
t2	 4678	 1328597
t3	 5516	 1487297
t4	 5236	 1233643
t5	 5027	 1304579
t6	 5585	 1243138
t7	 6144	 1242301
t8	 5237	 1335928
t9	 4190	 1206623
t10	 5166	 1226591
t11	 5027	 1324967
t12	 5027	 1235737
t13	 4329	 1221633
t14	 4329	 1468376
t15	 4888	 1187073
t16	 4678	 1220028
t17	 4817	 1346960
t18	 4259	 1210532
t19	 4818	 1220796
t20	 4329	 1281678
t21	 4957	 1222751
t22	 5237	 1214024
t23	 5237	 1317007
t24	 4888	 1210882
t25	 5376	 1210951
t26	 5376	 1325315
t27	 4887	 1350311
t28	 4958	 1266388
t29	 4957	 1352755
t30	 4957	 1208578
t31	 4329	 1273859
t32	 5236	 1201106
t33	 4958	 1262688
t34	 4119	 1401698
t35	 4748	 1202713
t36	 4678	 1200758
t37	 5097	 1313028
t38	 4049	 1199082
t39	 4329	 1209764
t40	 4817	 1367766
t41	 5655	 1382149
t42	 3840	 1236785
t43	 4329	 1424949
t44	 4259	 1633989
t45	 6214	 1240485
t46	 4887	 1303392
t47	 5237	 1243348
t48	 3491	 1242929
t49	 4120	 1261780
t50	 5027	 1209485
t51	 4818	 1215070
t52	 5167	 1338232
t53	 4399	 1203969
t54	 5306	 1210532
t55	 5166	 1270438
t56	 5167	 1210253
t57	 5655	 1231897
t58	 4958	 1351707
t59	 6284	 1371676
t60	 4468	 1197476
t61	 4747	 1313656
t62	 4469	 1208996
t63	 5306	 1206762
t64	 5027	 1265830
t65	 4259	 1204249
t66	 7401	 1273649
t67	 4469	 1295293
t68	 5097	 1193147
t69	 4818	 1188190
t70	 5376	 1307163
t71	 4957	 1196987
t72	 5237	 1198384
t73	 5167	 1396392
t74	 6633	 1170387
t75	 5237	 1205785
t76	 4468	 1258150
t77	 4747	 1184839
t78	 5097	 1390737
t79	 4608	 1270368
t80	 5027	 1185398
t81	 4259	 1183652
t82	 5097	 1247117
t83	 5097	 1191960
t84	 4608	 1185886
t85	 4818	 1265410
t86	 4469	 1175762
t87	 5446	 1197895
t88	 4887	 1326363
t89	 6005	 1220866
t90	 5586	 1186305
t91	 5167	 1269600
t92	 4119	 1182675
t93	 4329	 1183652
t94	 5097	 1269460
t95	 4608	 1185257
t96	 4747	 1177228
t97	 5865	 1319800
t98	 4678	 1180161
t99	 5306	 1185886
64 68067

t0	 4817	 2153027
t1	 35119	 2480132
t2	 52644	 2688125
t3	 26880	 2684005
t4	 29743	 2732879
t5	 31349	 2680933
t6	 32466	 2615931
t7	 28975	 2617886
t8	 31419	 2823504
t9	 28137	 2604690
t10	 32536	 2567965
t11	 29255	 2394324
t12	 42311	 2507711
t13	 34351	 2426790
t14	 32675	 2376729
t15	 42031	 2612999
t16	 35608	 2551767
t17	 42869	 2525515
t18	 34491	 2565382
t19	 33863	 2579695
t20	 44056	 2390833
t21	 33932	 2468193
t22	 35469	 2422182
t23	 32815	 2332882
t24	 35398	 2608740
t25	 28556	 2459954
t26	 33374	 2325621
t27	 33863	 2732530
t28	 23250	 2280448
t29	 34212	 2329112
t30	 33793	 2397117
t31	 30092	 2288477
t32	 34281	 2533823
t33	 28696	 2447386
t34	 29045	 2362766
t35	 43079	 2485578
t36	 31838	 2365628
t37	 35328	 2373378
t38	 38611	 2442220
t39	 34002	 2388808
t40	 52155	 2644767
t41	 30930	 2547787
t42	 31907	 2585280
t43	 40076	 2575925
t44	 41822	 2574528
t45	 28487	 2359972
t46	 33932	 2508898
t47	 33653	 2936752
t48	 24717	 2380779
t49	 33933	 2561053
t50	 30790	 2407729
t51	 34072	 2460164
t52	 26741	 2558958
t53	 30022	 2659429
t54	 27369	 2265996
t55	 33234	 2614605
t56	 31837	 2518114
t57	 28137	 2425813
t58	 45871	 2567407
t59	 39518	 2757455
t60	 31838	 2384688
t61	 32466	 2423927
t62	 33025	 2518952
t63	 28068	 2556515
t64	 30511	 2434470
t65	 35189	 2455136
t66	 35329	 2652587
t67	 27439	 2580323
t68	 29673	 2491722
t69	 26602	 2362556
t70	 33234	 2705789
t71	 28277	 2505407
t72	 25275	 2587794
t73	 40565	 2548486
t74	 33164	 2613837
t75	 29743	 2439637
t76	 34142	 2479434
t77	 33443	 2509456
t78	 28975	 2643231
t79	 41892	 2482925
t80	 48804	 2591285
t81	 23390	 2286942
t82	 32326	 2390065
t83	 29534	 2341191
t84	 30930	 2347196
t85	 32536	 2611183
t86	 33933	 2579137
t87	 30791	 2459815
t88	 29464	 2465400
t89	 33583	 2298810
t90	 33095	 2598895
t91	 27718	 2398094
t92	 37424	 2325132
t93	 34142	 2606575
t94	 26043	 2578648
t95	 33513	 2602038
t96	 28696	 2643091
t97	 34700	 2426022
t98	 35538	 2354107
t99	 32815	 2463027
65 18149

t0	 5097	 378772
t1	 2653	 361177
t2	 2443	 375071
t3	 2723	 362923
t4	 3421	 384427
t5	 3910	 366483
t6	 2723	 449917
t7	 2653	 364528
t8	 3422	 466395
t9	 4747	 387708
t10	 2793	 382053
t11	 2444	 365575
t12	 2235	 383798
t13	 2793	 374094
t14	 3002	 379888
t15	 3072	 439375
t16	 3212	 382821
t17	 2304	 382612
t18	 2444	 371860
t19	 2653	 374443
t20	 2723	 388057
t21	 2304	 366134
t22	 2513	 387010
t23	 3211	 373744
t24	 2653	 391967
t25	 2374	 568052
t26	 2374	 391409
t27	 2025	 366553
t28	 2304	 375908
t29	 2444	 368996
t30	 2583	 381774
t31	 2863	 372347
t32	 2444	 451174
t33	 3700	 578246
t34	 3211	 393643
t35	 2443	 364388
t36	 2933	 374932
t37	 2583	 361316
t38	 2304	 381704
t39	 2792	 364109
t40	 2583	 383799
t41	 2653	 379609
t42	 3282	 413262
t43	 4049	 406909
t44	 2583	 380866
t45	 2304	 370113
t46	 2164	 382402
t47	 2164	 361875
t48	 2304	 384217
t49	 2723	 370324
t50	 2373	 379889
t51	 3212	 369485
t52	 3701	 504376
t53	 2513	 375002
t54	 3212	 495929
t55	 2793	 373535
t56	 3072	 382192
t57	 2862	 370393
t58	 2862	 370463
t59	 2374	 371650
t60	 2234	 385544
t61	 2304	 434976
t62	 2793	 385754
t63	 2583	 369905
t64	 2234	 384916
t65	 2443	 362573
t66	 2513	 388407
t67	 2863	 377236
t68	 3561	 385754
t69	 2583	 376886
t70	 2444	 444821
t71	 3002	 378980
t72	 3142	 378981
t73	 2653	 431206
t74	 3630	 451733
t75	 2723	 372139
t76	 3422	 391060
t77	 2793	 378911
t78	 3352	 402929
t79	 2723	 520924
t80	 2653	 386382
t81	 2653	 369904
t82	 2374	 376049
t83	 2374	 371440
t84	 3282	 383170
t85	 2793	 379610
t86	 4120	 388267
t87	 2444	 372558
t88	 3282	 470864
t89	 3631	 370323
t90	 2793	 387639
t91	 2933	 368019
t92	 2932	 385683
t93	 2862	 372348
t94	 3421	 388756
t95	 3002	 377863
t96	 2304	 385404
t97	 2374	 375978
t98	 2374	 447753
t99	 2723	 378422
66 60938

t0	 43288	 1772929
t1	 5167	 1384243
t2	 5446	 1234830
t3	 5446	 1257870
t4	 5027	 1318963
t5	 4678	 1287195
t6	 5097	 1252703
t7	 3561	 1313167
t8	 4957	 1230291
t9	 5236	 1230431
t10	 4469	 1357852
t11	 4538	 1227778
t12	 4189	 1221913
t13	 4888	 1311562
t14	 5237	 1315541
t15	 4678	 1389829
t16	 4119	 1276302
t17	 5167	 1236785
t18	 4818	 1226939
t19	 4329	 1336766
t20	 4887	 1218073
t21	 5236	 1241113
t22	 5167	 1283773
t23	 5097	 1242928
t24	 5306	 1225823
t25	 4538	 1306115
t26	 4399	 1331111
t27	 4818	 1210463
t28	 5166	 1360434
t29	 6214	 1281469
t30	 5865	 1221424
t31	 5656	 1304230
t32	 4887	 1236226
t33	 5166	 1233992
t34	 5516	 1303322
t35	 4120	 1224007
t36	 4957	 1214861
t37	 5166	 1355199
t38	 4259	 1230640
t39	 5097	 1231268
t40	 4887	 1289498
t41	 5306	 1242021
t42	 4608	 1235178
t43	 4887	 1387944
t44	 6563	 1250120
t45	 4678	 1233224
t46	 4818	 1354221
t47	 5027	 1240554
t48	 5306	 1241811
t49	 4468	 1301787
t50	 5376	 1243278
t51	 4817	 1245302
t52	 6633	 1549576
t53	 5097	 1232735
t54	 4469	 1367905
t55	 5097	 1238460
t56	 5166	 1258498
t57	 4818	 1322593
t58	 5097	 1313865
t59	 3840	 1237762
t60	 5167	 1312748
t61	 4328	 1247467
t62	 5097	 1244604
t63	 5585	 1364903
t64	 4818	 1241881
t65	 4818	 1255008
t66	 4957	 1311631
t67	 4190	 1244674
t68	 5306	 1246838
t69	 5167	 1319311
t70	 4887	 1246559
t71	 5307	 1262059
t72	 4678	 1447361
t73	 6702	 1260733
t74	 4817	 1248304
t75	 4818	 1307232
t76	 4538	 1302275
t77	 5097	 1244464
t78	 4608	 1313167
t79	 5027	 1263735
t80	 5376	 1395973
t81	 5027	 1240485
t82	 4818	 1254239
t83	 5097	 1340955
t84	 4957	 1246909
t85	 5097	 1265968
t86	 4817	 1320498
t87	 4678	 1381869
t88	 4678	 1222472
t89	 4469	 1584067
t90	 4678	 1238460
t91	 4817	 1248444
t92	 4888	 1304719
t93	 5166	 1249701
t94	 5377	 1245093
t95	 4748	 1333065
t96	 4678	 1251795
t97	 5306	 1265969
t98	 5376	 1370419
t99	 3840	 1251796
67 10466

t0	 3980	 182928
t1	 2723	 179018
t2	 2234	 178738
t3	 2165	 179576
t4	 2722	 178459
t5	 2095	 178529
t6	 2165	 178249
t7	 2165	 239970
t8	 2513	 178947
t9	 2234	 178599
t10	 2234	 178528
t11	 2234	 296524
t12	 5167	 263011
t13	 2513	 227611
t14	 2304	 248627
t15	 2374	 227473
t16	 2444	 222376
t17	 2304	 231661
t18	 2234	 243810
t19	 2374	 228869
t20	 2584	 231243
t21	 2653	 232639
t22	 2654	 320192
t23	 3072	 234664
t24	 2304	 224540
t25	 2304	 227682
t26	 2304	 255470
t27	 2932	 234594
t28	 2305	 226565
t29	 2444	 236968
t30	 2793	 244927
t31	 3491	 231522
t32	 2583	 236549
t33	 2793	 230474
t34	 2933	 245346
t35	 2653	 238783
t36	 2654	 231173
t37	 133285	 237666
t38	 2304	 249325
t39	 2583	 225936
t40	 2234	 231033
t41	 2444	 232639
t42	 2723	 238503
t43	 2514	 236060
t44	 2584	 232499
t45	 2235	 228310
t46	 2374	 244438
t47	 2862	 230684
t48	 2654	 228171
t49	 2583	 241786
t50	 3072	 245067
t51	 2584	 298689
t52	 2584	 228449
t53	 2584	 235711
t54	 2304	 241157
t55	 2514	 227612
t56	 2164	 232919
t57	 3142	 227333
t58	 2862	 249535
t59	 2932	 234315
t60	 3072	 229637
t61	 2863	 228100
t62	 3212	 255889
t63	 3002	 231103
t64	 2513	 230684
t65	 2373	 293033
t66	 2933	 245835
t67	 2443	 231243
t68	 2304	 229427
t69	 2583	 225937
t70	 2374	 239691
t71	 2723	 238993
t72	 3142	 226843
t73	 2234	 229008
t74	 2584	 251421
t75	 2793	 229637
t76	 2234	 233477
t77	 2513	 232988
t78	 3281	 241924
t79	 2933	 223912
t80	 2723	 349727
t81	 3281	 224470
t82	 3072	 240528
t83	 2723	 287168
t84	 4678	 262801
t85	 3701	 227053
t86	 2444	 244369
t87	 2374	 217628
t88	 2373	 222235
t89	 2374	 233128
t90	 2793	 238783
t91	 3211	 220699
t92	 2514	 229916
t93	 2653	 224470
t94	 2234	 313002
t95	 2792	 233267
t96	 2653	 225029
t97	 2513	 223492
t98	 2792	 247231
t99	 2444	 226914
68 28897

t0	 2443	 886570
t1	 4957	 676133
t2	 4120	 689888
t3	 4119	 731919
t4	 4329	 689748
t5	 3840	 667266
t6	 3840	 687863
t7	 4678	 671734
t8	 4538	 801459
t9	 3142	 651626
t10	 3212	 683743
t11	 3630	 813189
t12	 5446	 745952
t13	 3491	 709856
t14	 3281	 672992
t15	 3631	 662239
t16	 3351	 678926
t17	 4189	 670059
t18	 4399	 753075
t19	 4958	 708948
t20	 5865	 721935
t21	 3770	 649671
t22	 3002	 673829
t23	 3840	 658608
t24	 113457	 686885
t25	 3491	 666079
t26	 3840	 683883
t27	 4050	 662867
t28	 3840	 688003
t29	 4538	 730802
t30	 3770	 680881
t31	 3352	 664054
t32	 3002	 668593
t33	 4259	 671664
t34	 4189	 747489
t35	 4259	 660843
t36	 3491	 681788
t37	 4259	 669639
t38	 3979	 687723
t39	 4120	 667685
t40	 4957	 687304
t41	 3701	 659725
t42	 4050	 681928
t43	 4049	 667755
t44	 3421	 684511
t45	 3631	 719840
t46	 3840	 814935
t47	 4677	 657770
t48	 3701	 677320
t49	 3701	 659516
t50	 3840	 740786
t51	 3840	 665800
t52	 3142	 680113
t53	 3840	 670478
t54	 3072	 672084
t55	 3421	 779536
t56	 4957	 696310
t57	 3141	 659516
t58	 3840	 694076
t59	 3561	 664124
t60	 3351	 688910
t61	 3491	 722214
t62	 3491	 687863
t63	 2933	 664683
t64	 3142	 684581
t65	 3211	 657142
t66	 3491	 750910
t67	 3980	 663914
t68	 3841	 682765
t69	 3840	 669360
t70	 3351	 688072
t71	 4539	 793989
t72	 4469	 727660
t73	 5376	 717396
t74	 3560	 680811
t75	 3561	 661331
t76	 3002	 752236
t77	 4538	 666498
t78	 2792	 868137
t79	 6424	 696520
t80	 4120	 681299
t81	 3980	 741135
t82	 4329	 686187
t83	 3560	 682068
t84	 3701	 694077
t85	 3770	 673968
t86	 4468	 697637
t87	 3561	 800412
t88	 3142	 697079
t89	 3072	 676343
t90	 3212	 689259
t91	 3491	 672572
t92	 3072	 770808
t93	 3351	 674667
t94	 5795	 691563
t95	 3561	 672851
t96	 3700	 700431
t97	 3840	 755727
t98	 4189	 804252
t99	 6005	 690167
69 18343

t0	 3840	 356290
t1	 2094	 363900
t2	 2164	 446356
t3	 2513	 446287
t4	 2374	 578804
t5	 2304	 448870
t6	 2374	 458784
t7	 3351	 443144
t8	 2513	 460949
t9	 3002	 450406
t10	 2793	 466884
t11	 3142	 454456
t12	 3002	 539356
t13	 3491	 450406
t14	 2863	 459204
t15	 2863	 455433
t16	 3630	 461927
t17	 3211	 453199
t18	 2443	 470933
t19	 2513	 447963
t20	 2932	 530490
t21	 3281	 443703
t22	 2863	 472260
t23	 2234	 447544
t24	 2235	 464440
t25	 2304	 450267
t26	 2863	 465906
t27	 2863	 451453
t28	 3979	 468420
t29	 3282	 455294
t30	 3212	 465767
t31	 3701	 444471
t32	 2304	 461228
t33	 2793	 447194
t34	 3142	 469676
t35	 3631	 513034
t36	 3072	 468839
t37	 2234	 566866
t38	 3561	 456411
t39	 2304	 447544
t40	 2305	 455643
t41	 2304	 447753
t42	 2304	 453828
t43	 2443	 504656
t44	 2583	 467931
t45	 3141	 443285
t46	 2304	 462625
t47	 3352	 449848
t48	 3002	 474145
t49	 3561	 448381
t50	 3142	 468699
t51	 3561	 569658
t52	 2374	 462276
t53	 2373	 451104
t54	 2932	 462136
t55	 3003	 448311
t56	 2792	 467512
t57	 2723	 444402
t58	 2862	 470793
t59	 3212	 452012
t60	 2722	 463253
t61	 2863	 444960
t62	 2932	 467652
t63	 2583	 456061
t64	 2304	 460320
t65	 3072	 455643
t66	 3142	 560582
t67	 5306	 603521
t68	 3351	 465277
t69	 3142	 447265
t70	 2305	 455503
t71	 2513	 439934
t72	 2863	 462136
t73	 2863	 444052
t74	 2723	 585438
t75	 2513	 464160
t76	 4538	 541660
t77	 2444	 445658
t78	 2793	 451175
t79	 2723	 449149
t80	 2444	 456481
t81	 2514	 455643
t82	 3142	 467373
t83	 2584	 443215
t84	 2234	 461507
t85	 2723	 447893
t86	 4049	 472888
t87	 3491	 447334
t88	 3491	 472819
t89	 2932	 519178
t90	 2863	 460599
t91	 2304	 447962
t92	 2513	 455433
t93	 2584	 451663
t94	 2653	 463393
t95	 3211	 453618
t96	 2513	 465976
t97	 2863	 590115
t98	 3142	 466255
t99	 3002	 445799
70 40145

t0	 12008	 1050087
t1	 4817	 831971
t2	 3840	 901511
t3	 3910	 814097
t4	 4049	 819543
t5	 4120	 832738
t6	 4678	 826525
t7	 3841	 884056
t8	 5376	 901580
t9	 3422	 801948
t10	 3491	 829875
t11	 3282	 924901
t12	 2863	 815074
t13	 3212	 823731
t14	 4957	 825407
t15	 4259	 901511
t16	 4817	 822405
t17	 4049	 823872
t18	 4329	 828410
t19	 3840	 826664
t20	 3631	 878610
t21	 4119	 825198
t22	 4538	 826106
t23	 3700	 853963
t24	 3072	 944171
t25	 4050	 822335
t26	 3561	 815424
t27	 3980	 823103
t28	 3281	 820381
t29	 7540	 884545
t30	 6004	 860457
t31	 3700	 804950
t32	 4189	 804042
t33	 4259	 880634
t34	 4817	 806626
t35	 4329	 810885
t36	 3979	 1050436
t37	 5376	 895716
t38	 3002	 794616
t39	 3282	 798736
t40	 3491	 800970
t41	 4119	 809349
t42	 4678	 805858
t43	 4329	 805159
t44	 4259	 823313
t45	 4259	 817518
t46	 5027	 877213
t47	 3910	 805229
t48	 3910	 810256
t49	 4538	 811304
t50	 4678	 942285
t51	 4259	 899276
t52	 5516	 821428
t53	 3560	 795943
t54	 3979	 801878
t55	 4678	 875189
t56	 4399	 801668
t57	 4469	 807254
t58	 4189	 815772
t59	 3980	 883846
t60	 4329	 800272
t61	 3980	 805927
t62	 4189	 807742
t63	 4678	 815562
t64	 4817	 931673
t65	 3630	 802017
t66	 3421	 800482
t67	 3770	 811164
t68	 3979	 876864
t69	 4539	 805159
t70	 4049	 815493
t71	 4049	 807325
t72	 4538	 819263
t73	 4818	 825197
t74	 6074	 862621
t75	 3840	 791126
t76	 3910	 801947
t77	 4748	 943263
t78	 4049	 819752
t79	 4049	 809418
t80	 5306	 818006
t81	 4119	 892574
t82	 4189	 806137
t83	 4189	 822196
t84	 4538	 806556
t85	 4050	 812211
t86	 4678	 881194
t87	 3770	 807883
t88	 4119	 812560
t89	 4120	 810047
t90	 3979	 926785
t91	 4468	 801529
t92	 3352	 1061188
t93	 4399	 801110
t94	 4050	 882519
t95	 4259	 902768
t96	 6353	 815354
t97	 3421	 814446
t98	 3700	 824849
t99	 4189	 881473
71 19335

t0	 4538	 362433
t1	 2234	 360269
t2	 2095	 420314
t3	 2653	 482942
t4	 2793	 463393
t5	 2514	 472399
t6	 3700	 610014
t7	 2932	 478194
t8	 2793	 457668
t9	 3422	 478963
t10	 3212	 457598
t11	 2653	 481336
t12	 3002	 460181
t13	 2653	 477287
t14	 2514	 527906
t15	 3002	 475402
t16	 2932	 460810
t17	 3072	 472749
t18	 3631	 466186
t19	 3072	 480917
t20	 3631	 460041
t21	 4120	 545012
t22	 2862	 458366
t23	 2234	 478893
t24	 3421	 459553
t25	 3142	 470584
t26	 3072	 466255
t27	 3421	 483222
t28	 4189	 458157
t29	 3002	 602403
t30	 2583	 462485
t31	 3770	 581109
t32	 2863	 459553
t33	 2304	 460530
t34	 2374	 459553
t35	 2653	 471771
t36	 2863	 525253
t37	 2863	 477008
t38	 2513	 456062
t39	 2374	 467931
t40	 3002	 457039
t41	 2514	 478404
t42	 3142	 461927
t43	 2792	 478473
t44	 3490	 531955
t45	 2583	 477846
t46	 2584	 455992
t47	 2932	 476239
t48	 3561	 453059
t49	 2862	 490762
t50	 3212	 496906
t51	 4329	 474145
t52	 3212	 462974
t53	 2513	 465347
t54	 2444	 457458
t55	 3072	 510381
t56	 2583	 451663
t57	 2374	 477566
t58	 2863	 457249
t59	 3072	 554019
t60	 3003	 460530
t61	 2584	 472469
t62	 3771	 469327
t63	 3491	 482524
t64	 2514	 457179
t65	 3421	 476868
t66	 3281	 460809
t67	 2373	 548153
t68	 2723	 481965
t69	 3700	 550597
t70	 2444	 456201
t71	 2234	 460669
t72	 2374	 460879
t73	 2304	 466954
t74	 2723	 571404
t75	 3421	 478404
t76	 2304	 456411
t77	 2444	 473238
t78	 3351	 469327
t79	 3142	 476659
t80	 2793	 460181
t81	 2653	 476309
t82	 3351	 568262
t83	 5795	 647786
t84	 2863	 452571
t85	 2793	 471981
t86	 2514	 461089
t87	 3072	 468001
t88	 2863	 460181
t89	 3142	 549061
t90	 2653	 457179
t91	 2373	 471352
t92	 2723	 461228
t93	 2653	 478194
t94	 3141	 461857
t95	 3282	 480707
t96	 2723	 464021
t97	 2653	 590953
t98	 2793	 460740
t99	 2584	 462555
72 14555

t0	 2933	 306717
t1	 2723	 324242
t2	 2514	 330875
t3	 2723	 349656
t4	 2514	 337090
t5	 2863	 327803
t6	 3072	 416614
t7	 2514	 332690
t8	 2234	 332900
t9	 3212	 469537
t10	 2444	 327524
t11	 2304	 328571
t12	 2374	 338276
t13	 2513	 333737
t14	 2654	 323684
t15	 2653	 345119
t16	 2653	 400206
t17	 3212	 332760
t18	 2374	 345886
t19	 2723	 325499
t20	 2583	 330736
t21	 2443	 340580
t22	 2513	 337438
t23	 2583	 327873
t24	 2583	 352030
t25	 2304	 329408
t26	 2723	 331853
t27	 3072	 469398
t28	 2374	 331294
t29	 2583	 324382
t30	 2374	 340999
t31	 2444	 336321
t32	 2653	 328571
t33	 2653	 347911
t34	 2444	 328152
t35	 2304	 335413
t36	 2234	 348540
t37	 2304	 407188
t38	 2514	 326477
t39	 2583	 346794
t40	 2513	 324801
t41	 2374	 331084
t42	 3212	 354754
t43	 3142	 329130
t44	 2304	 332551
t45	 3002	 348888
t46	 2444	 333249
t47	 2792	 330247
t48	 2095	 413960
t49	 2723	 325987
t50	 2235	 334436
t51	 2444	 340441
t52	 2583	 335762
t53	 2374	 325848
t54	 2444	 343164
t55	 2444	 340231
t56	 2443	 328920
t57	 3072	 350006
t58	 2862	 449080
t59	 2373	 336391
t60	 3421	 373535
t61	 4329	 397832
t62	 2164	 322776
t63	 2235	 341488
t64	 2374	 326406
t65	 2583	 325080
t66	 2304	 340789
t67	 3421	 327453
t68	 2723	 402300
t69	 2443	 346864
t70	 2373	 329339
t71	 2094	 324451
t72	 2862	 347143
t73	 2653	 333040
t74	 2304	 334855
t75	 2444	 344489
t76	 3840	 341279
t77	 3072	 333039
t78	 2444	 354195
t79	 2653	 400904
t80	 2513	 326825
t81	 2514	 344351
t82	 2793	 326547
t83	 2374	 338695
t84	 2234	 343164
t85	 2653	 333109
t86	 2723	 330945
t87	 3421	 353915
t88	 2653	 331992
t89	 2793	 443215
t90	 2514	 351122
t91	 2373	 323824
t92	 2235	 334435
t93	 3281	 342744
t94	 3631	 336949
t95	 2793	 327663
t96	 2862	 352938
t97	 3212	 335553
t98	 2234	 331643
t99	 2443	 342465
73 61283

t0	 14523	 1681116
t1	 5516	 1311422
t2	 6214	 1380682
t3	 4678	 1292221
t4	 5167	 1227778
t5	 5725	 1331459
t6	 4748	 1227219
t7	 4888	 1226661
t8	 5516	 1289638
